"Indicator type","Indicator","Description"
"IPv4","185.222.202.107",""
"IPv4","185.222.202.12",""
"IPv4","185.222.202.133",""
"IPv4","185.222.202.32",""
"IPv4","185.222.202.65",""
"IPv4","185.222.202.78",""
"IPv4","185.224.112.246",""
"IPv4","185.225.17.151",""
"IPv4","185.225.17.173",""
"IPv4","185.225.17.3",""
"IPv4","185.225.17.60",""
"IPv4","185.225.17.95",""
"IPv4","185.225.68.15",""
"IPv4","185.225.69.59",""
"IPv4","185.225.69.90",""
"IPv4","185.225.69.91",""
"IPv4","185.227.68.102",""
"IPv4","185.227.68.78",""
"IPv4","185.227.82.56",""
"IPv4","185.227.82.63",""
"IPv4","185.227.82.7",""
"IPv4","185.227.82.9",""
"IPv4","185.228.138.252",""
"IPv4","185.232.29.222",""
"IPv4","185.233.100.23",""
"IPv4","185.233.104.172",""
"IPv4","185.233.106.34",""
"IPv4","185.234.73.238",""
"IPv4","185.236.202.140",""
"IPv4","185.236.203.179",""
"IPv4","185.238.137.167",""
"IPv4","185.242.113.224",""
"IPv4","185.243.112.85",""
"IPv4","185.243.112.87",""
"IPv4","185.243.53.222",""
"IPv4","185.243.8.74",""
"IPv4","185.243.9.150",""
"IPv4","185.244.128.21",""
"IPv4","185.244.148.237",""
"IPv4","185.244.149.218",""
"IPv4","185.244.192.119",""
"IPv4","185.244.193.141",""
"IPv4","185.246.128.30",""
"IPv4","185.246.130.26",""
"IPv4","185.246.152.22",""
"IPv4","185.246.182.197",""
"IPv4","185.248.100.224",""
"IPv4","185.248.143.42",""
"IPv4","185.248.151.143",""
"IPv4","185.248.160.21",""
"IPv4","185.248.160.231",""
"IPv4","185.248.160.30",""
"IPv4","185.248.160.65",""
"IPv4","185.249.198.170",""
"IPv4","185.25.118.182",""
"IPv4","185.25.216.237",""
"IPv4","185.25.48.157",""
"IPv4","185.25.50.199",""
"IPv4","185.25.51.202",""
"IPv4","185.25.51.59",""
"IPv4","185.251.166.166",""
"IPv4","185.255.112.112",""
"IPv4","185.26.127.24",""
"IPv4","185.26.127.31",""
"IPv4","185.26.156.23",""
"IPv4","185.26.156.41",""
"IPv4","185.26.156.45",""
"IPv4","185.29.156.231",""
"IPv4","185.29.8.175",""
"IPv4","185.29.9.212",""
"IPv4","185.31.136.244",""
"IPv4","185.32.160.22",""
"IPv4","185.32.221.201",""
"IPv4","185.33.53.130",""
"IPv4","185.35.138.92",""
"IPv4","185.35.200.250",""
"IPv4","185.35.202.221",""
"IPv4","185.35.202.222",""
"IPv4","185.4.132.135",""
"IPv4","185.4.132.148",""
"IPv4","185.4.132.183",""
"IPv4","185.4.29.121",""
"IPv4","185.41.154.130",""
"IPv4","185.41.154.232",""
"IPv4","185.41.154.240",""
"IPv4","185.42.170.203",""
"IPv4","185.45.112.199",""
"IPv4","185.46.22.51",""
"IPv4","185.47.222.34",""
"IPv4","185.48.57.200",""
"IPv4","185.48.57.207",""
"IPv4","185.5.248.186",""
"IPv4","185.50.191.250",""
"IPv4","185.56.171.94",""
"IPv4","185.56.84.38",""
"IPv4","185.58.21.199",""
"IPv4","185.61.148.121",""
"IPv4","185.61.148.189",""
"IPv4","185.61.148.80",""
"IPv4","185.61.149.173",""
"IPv4","185.61.149.193",""
"IPv4","185.61.149.247",""
"IPv4","185.61.149.67",""
"IPv4","185.62.188.110",""
"IPv4","185.62.57.162",""
"IPv4","185.63.253.130",""
"IPv4","185.65.134.251",""
"IPv4","185.65.205.10",""
"IPv4","185.65.206.144",""
"IPv4","185.65.206.154",""
"IPv4","185.66.108.39",""
"IPv4","185.69.152.251",""
"IPv4","185.69.54.127",""
"IPv4","185.72.244.24",""
"IPv4","185.72.244.37",""
"IPv4","185.72.247.145",""
"IPv4","185.72.66.11",""
"IPv4","185.73.220.8",""
"IPv4","185.73.240.205",""
"IPv4","185.73.240.213",""
"IPv4","185.76.145.109",""
"IPv4","185.77.129.35",""
"IPv4","185.8.236.131",""
"IPv4","185.8.237.45",""
"IPv4","185.8.63.38",""
"IPv4","185.80.222.105",""
"IPv4","185.80.222.158",""
"IPv4","185.80.222.164",""
"IPv4","185.81.109.2",""
"IPv4","185.82.201.54",""
"IPv4","185.82.203.209",""
"IPv4","185.82.216.5",""
"IPv4","185.82.218.180",""
"IPv4","185.82.219.85",""
"IPv4","185.86.106.158",""
"IPv4","185.86.148.79",""
"IPv4","185.86.148.90",""
"IPv4","185.86.149.85",""
"IPv4","185.86.150.214",""
"IPv4","185.86.150.44",""
"IPv4","185.86.150.52",""
"IPv4","185.86.150.58",""
"IPv4","185.86.151.168",""
"IPv4","185.86.77.23",""
"IPv4","185.86.78.159",""
"IPv4","185.86.78.228",""
"IPv4","185.87.185.221",""
"IPv4","185.96.180.164",""
"IPv4","185.96.180.29",""
"IPv4","185.96.88.164",""
"IPv4","185.96.88.29",""
"IPv4","185.97.32.34",""
"IPv4","185.99.134.220",""
"IPv4","186.105.51.66",""
"IPv4","186.109.118.251",""
"IPv4","186.177.149.78",""
"IPv4","186.195.228.138",""
"IPv4","186.4.173.239",""
"IPv4","186.66.73.158",""
"IPv4","186.70.225.93",""
"IPv4","186.79.217.234",""
"IPv4","187.105.15.229",""
"IPv4","187.178.75.109",""
"IPv4","187.20.201.20",""
"IPv4","187.21.186.182",""
"IPv4","187.22.33.189",""
"IPv4","187.63.100.24",""
"IPv4","188.101.227.34",""
"IPv4","188.101.82.159",""
"IPv4","188.105.95.118",""
"IPv4","188.110.137.190",""
"IPv4","188.114.140.245",""
"IPv4","188.116.40.28",""
"IPv4","188.116.40.39",""
"IPv4","188.116.42.3",""
"IPv4","188.116.56.55",""
"IPv4","188.117.226.247",""
"IPv4","188.118.152.39",""
"IPv4","188.118.198.244",""
"IPv4","188.118.217.235",""
"IPv4","188.119.151.108",""
"IPv4","188.120.234.26",""
"IPv4","188.120.243.32",""
"IPv4","188.127.191.126",""
"IPv4","188.134.6.66",""
"IPv4","188.134.71.147",""
"IPv4","188.138.102.98",""
"IPv4","188.138.112.60",""
"IPv4","188.138.158.176",""
"IPv4","188.138.33.149",""
"IPv4","188.138.33.233",""
"IPv4","188.138.61.165",""
"IPv4","188.138.72.10",""
"IPv4","188.138.75.101",""
"IPv4","188.138.88.42",""
"IPv4","188.141.61.83",""
"IPv4","188.150.226.223",""
"IPv4","188.151.43.220",""
"IPv4","188.155.233.253",""
"IPv4","188.165.138.6",""
"IPv4","188.165.142.97",""
"IPv4","188.165.164.72",""
"IPv4","188.165.19.61",""
"IPv4","188.165.212.152",""
"IPv4","188.165.213.156",""
"IPv4","188.165.216.204",""
"IPv4","188.165.220.34",""
"IPv4","188.165.236.18",""
"IPv4","188.165.246.179",""
"IPv4","188.165.251.6",""
"IPv4","188.165.27.75",""
"IPv4","188.165.28.152",""
"IPv4","188.165.4.224",""
"IPv4","188.165.42.181",""
"IPv4","188.165.5.14",""
"IPv4","188.165.59.43",""
"IPv4","188.165.6.66",""
"IPv4","188.165.85.182",""
"IPv4","188.165.85.191",""
"IPv4","188.166.132.228",""
"IPv4","188.166.133.133",""
"IPv4","188.166.19.224",""
"IPv4","188.166.20.124",""
"IPv4","188.166.255.192",""
"IPv4","188.166.255.209",""
"IPv4","188.166.33.15",""
"IPv4","188.166.56.121",""
"IPv4","188.166.8.152",""
"IPv4","188.166.91.194",""
"IPv4","188.166.93.163",""
"IPv4","188.166.93.208",""
"IPv4","188.168.34.90",""
"IPv4","188.172.153.42",""
"IPv4","188.174.10.232",""
"IPv4","188.175.77.16",""
"IPv4","188.192.103.44",""
"IPv4","188.192.103.80",""
"IPv4","188.192.138.90",""
"IPv4","188.192.139.53",""
"IPv4","188.192.195.251",""
"IPv4","188.192.26.26",""
"IPv4","188.192.84.46",""
"IPv4","188.193.128.93",""
"IPv4","188.195.133.24",""
"IPv4","188.195.84.153",""
"IPv4","188.209.49.203",""
"IPv4","188.213.170.104",""
"IPv4","188.213.28.132",""
"IPv4","188.213.31.125",""
"IPv4","188.213.49.55",""
"IPv4","188.214.104.146",""
"IPv4","188.214.129.21",""
"IPv4","188.214.132.49",""
"IPv4","188.215.16.216",""
"IPv4","188.218.195.241",""
"IPv4","188.218.81.157",""
"IPv4","188.226.107.203",""
"IPv4","188.226.148.15",""
"IPv4","188.226.152.210",""
"IPv4","188.226.154.180",""
"IPv4","188.226.221.243",""
"IPv4","188.226.222.19",""
"IPv4","188.227.201.133",""
"IPv4","188.232.16.114",""
"IPv4","188.24.197.253",""
"IPv4","188.24.76.110",""
"IPv4","188.243.225.213",""
"IPv4","188.244.43.25",""
"IPv4","188.246.204.67",""
"IPv4","188.25.106.44",""
"IPv4","188.26.85.65",""
"IPv4","188.30.159.124",""
"IPv4","188.32.140.126",""
"IPv4","188.32.211.204",""
"IPv4","188.32.67.107",""
"IPv4","188.40.128.246",""
"IPv4","188.40.152.137",""
"IPv4","188.40.159.122",""
"IPv4","188.40.166.29",""
"IPv4","188.40.206.5",""
"IPv4","188.40.238.144",""
"IPv4","188.40.251.238",""
"IPv4","188.40.33.217",""
"IPv4","188.40.41.115",""
"IPv4","188.40.49.86",""
"IPv4","188.40.63.57",""
"IPv4","188.40.81.198",""
"IPv4","188.60.122.249",""
"IPv4","188.60.28.133",""
"IPv4","188.65.149.32",""
"IPv4","188.68.32.129",""
"IPv4","188.68.33.224",""
"IPv4","188.68.36.209",""
"IPv4","188.68.37.135",""
"IPv4","188.68.38.54",""
"IPv4","188.68.39.83",""
"IPv4","188.68.45.180",""
"IPv4","188.68.45.72",""
"IPv4","188.68.46.164",""
"IPv4","188.68.53.92",""
"IPv4","188.68.58.160",""
"IPv4","188.68.62.198",""
"IPv4","188.82.129.46",""
"IPv4","188.85.115.64",""
"IPv4","188.93.186.48",""
"IPv4","188.98.70.213",""
"IPv4","189.114.62.45",""
"IPv4","189.208.209.151",""
"IPv4","189.34.218.176",""
"IPv4","189.84.21.44",""
"IPv4","190.10.58.45",""
"IPv4","190.10.8.152",""
"IPv4","190.10.8.166",""
"IPv4","190.10.8.50",""
"IPv4","190.10.8.68",""
"IPv4","190.113.169.107",""
"IPv4","190.193.147.124",""
"IPv4","190.2.133.33",""
"IPv4","190.2.144.104",""
"IPv4","190.2.145.7",""
"IPv4","190.210.98.90",""
"IPv4","190.216.2.136",""
"IPv4","190.246.221.106",""
"IPv4","190.97.165.141",""
"IPv4","190.99.21.49",""
"IPv4","191.103.30.95",""
"IPv4","191.113.71.88",""
"IPv4","191.115.62.54",""
"IPv4","191.179.121.80",""
"IPv4","191.235.95.166",""
"IPv4","191.243.199.42",""
"IPv4","191.252.196.236",""
"IPv4","191.33.70.45",""
"IPv4","191.96.145.141",""
"IPv4","192.0.221.132",""
"IPv4","192.110.160.146",""
"IPv4","192.124.250.83",""
"IPv4","192.138.210.125",""
"IPv4","192.145.246.176",""
"IPv4","192.150.187.149",""
"IPv4","192.155.83.101",""
"IPv4","192.155.88.116",""
"IPv4","192.155.95.222",""
"IPv4","192.160.102.164",""
"IPv4","192.160.102.165",""
"IPv4","192.160.102.166",""
"IPv4","192.160.102.168",""
"IPv4","192.160.102.169",""
"IPv4","192.160.102.170",""
"IPv4","192.162.141.53",""
"IPv4","192.164.117.81",""
"IPv4","192.165.67.254",""
"IPv4","192.166.218.216",""
"IPv4","192.184.81.160",""
"IPv4","192.184.82.128",""
"IPv4","192.195.80.10",""
"IPv4","192.222.248.219",""
"IPv4","192.228.210.155",""
"IPv4","192.241.180.163",""
"IPv4","192.241.206.171",""
"IPv4","192.241.221.38",""
"IPv4","192.241.233.203",""
"IPv4","192.241.252.63",""
"IPv4","192.243.101.231",""
"IPv4","192.3.148.27",""
"IPv4","192.30.34.248",""
"IPv4","192.33.193.24",""
"IPv4","192.34.80.176",""
"IPv4","192.36.38.33",""
"IPv4","192.40.56.233",""
"IPv4","192.42.113.102",""
"IPv4","192.42.115.101",""
"IPv4","192.42.115.102",""
"IPv4","192.42.116.13",""
"IPv4","192.42.116.14",""
"IPv4","192.42.116.15",""
"IPv4","192.42.116.16",""
"IPv4","192.42.116.17",""
"IPv4","192.42.116.18",""
"IPv4","192.42.116.19",""
"IPv4","192.42.116.20",""
"IPv4","192.42.116.22",""
"IPv4","192.42.116.23",""
"IPv4","192.42.116.24",""
"IPv4","192.42.116.25",""
"IPv4","192.42.116.26",""
"IPv4","192.42.116.27",""
"IPv4","192.42.116.28",""
"IPv4","192.42.132.106",""
"IPv4","192.44.30.40",""
"IPv4","192.52.167.71",""
"IPv4","192.52.183.232",""
"IPv4","192.54.59.77",""
"IPv4","192.68.11.219",""
"IPv4","192.71.245.137",""
"IPv4","192.81.223.14",""
"IPv4","192.81.223.177",""
"IPv4","192.87.28.28",""
"IPv4","192.87.28.82",""
"IPv4","192.92.6.32",""
"IPv4","192.95.25.202",""
"IPv4","192.95.27.143",""
"IPv4","192.99.111.84",""
"IPv4","192.99.13.48",""
"IPv4","192.99.151.112",""
"IPv4","192.99.159.76",""
"IPv4","192.99.182.43",""
"IPv4","192.99.201.189",""
"IPv4","192.99.220.114",""
"IPv4","192.99.245.119",""
"IPv4","192.99.245.76",""
"IPv4","192.99.34.48",""
"IPv4","192.99.35.91",""
"IPv4","192.99.42.34",""
"IPv4","192.99.54.193",""
"IPv4","192.99.63.44",""
"IPv4","192.99.69.17",""
"IPv4","193.0.213.42",""
"IPv4","193.104.220.35",""
"IPv4","193.104.220.94",""
"IPv4","193.104.254.82",""
"IPv4","193.105.7.201",""
"IPv4","193.105.73.80",""
"IPv4","193.106.165.65",""
"IPv4","193.106.166.105",""
"IPv4","193.108.117.103",""
"IPv4","193.108.117.59",""
"IPv4","193.11.114.43",""
"IPv4","193.11.114.45",""
"IPv4","193.11.114.46",""
"IPv4","193.11.114.69",""
"IPv4","193.11.164.243",""
"IPv4","193.11.166.194",""
"IPv4","193.110.157.151",""
"IPv4","193.111.26.37",""
"IPv4","193.136.120.144",""
"IPv4","193.138.118.3",""
"IPv4","193.14.203.223",""
"IPv4","193.148.68.142",""
"IPv4","193.148.69.109",""
"IPv4","193.148.69.128",""
"IPv4","193.148.69.252",""
"IPv4","193.148.69.35",""
"IPv4","193.150.121.66",""
"IPv4","193.150.22.20",""
"IPv4","193.159.105.127",""
"IPv4","193.161.193.99",""
"IPv4","193.164.133.89",""
"IPv4","193.169.145.194",""
"IPv4","193.169.145.202",""
"IPv4","193.169.145.66",""
"IPv4","193.169.255.102",""
"IPv4","193.169.81.146",""
"IPv4","193.171.202.146",""
"IPv4","193.182.144.53",""
"IPv4","193.182.61.9",""
"IPv4","193.183.212.50",""
"IPv4","193.183.98.224",""
"IPv4","193.190.168.49",""
"IPv4","193.190.168.51",""
"IPv4","193.190.168.53",""
"IPv4","193.196.37.100",""
"IPv4","193.200.241.195",""
"IPv4","193.201.225.45",""
"IPv4","193.22.133.92",""
"IPv4","193.224.163.43",""
"IPv4","193.228.143.17",""
"IPv4","193.228.143.18",""
"IPv4","193.228.143.19",""
"IPv4","193.228.143.225",""
"IPv4","193.23.244.244",""
"IPv4","193.234.225.67",""
"IPv4","193.234.95.116",""
"IPv4","193.239.205.136",""
"IPv4","193.24.209.70",""
"IPv4","193.25.100.180",""
"IPv4","193.30.123.113",""
"IPv4","193.31.24.28",""
"IPv4","193.31.26.38",""
"IPv4","193.31.27.93",""
"IPv4","193.35.52.53",""
"IPv4","193.36.119.17",""
"IPv4","193.36.119.24",""
"IPv4","193.37.212.204",""
"IPv4","193.37.58.114",""
"IPv4","193.37.59.153",""
"IPv4","193.42.156.106",""
"IPv4","193.56.29.101",""
"IPv4","193.63.58.76",""
"IPv4","193.70.112.165",""
"IPv4","193.70.40.121",""
"IPv4","193.70.43.102",""
"IPv4","193.70.43.20",""
"IPv4","193.70.43.76",""
"IPv4","193.70.73.242",""
"IPv4","193.77.182.57",""
"IPv4","193.84.190.54",""
"IPv4","193.9.114.139",""
"IPv4","193.9.115.24",""
"IPv4","193.90.12.115",""
"IPv4","193.90.12.116",""
"IPv4","193.90.12.117",""
"IPv4","193.90.12.118",""
"IPv4","193.90.12.119",""
"IPv4","194.109.206.212",""
"IPv4","194.135.95.155",""
"IPv4","194.160.170.212",""
"IPv4","194.166.195.200",""
"IPv4","194.177.34.116",""
"IPv4","194.187.207.45",""
"IPv4","194.187.249.116",""
"IPv4","194.5.157.82",""
"IPv4","194.5.250.250",""
"IPv4","194.55.13.241",""
"IPv4","194.55.13.49",""
"IPv4","194.55.13.50",""
"IPv4","194.55.15.116",""
"IPv4","194.55.15.222",""
"IPv4","194.59.165.114",""
"IPv4","194.59.206.54",""
"IPv4","194.59.207.195",""
"IPv4","194.63.142.11",""
"IPv4","194.71.109.44",""
"IPv4","194.88.105.13",""
"IPv4","194.88.105.97",""
"IPv4","194.88.143.66",""
"IPv4","195.113.199.99",""
"IPv4","195.123.209.7",""
"IPv4","195.123.212.228",""
"IPv4","195.123.212.243",""
"IPv4","195.123.213.211",""
"IPv4","195.123.214.120",""
"IPv4","195.123.216.32",""
"IPv4","195.123.217.153",""
"IPv4","195.123.218.100",""
"IPv4","195.123.224.108",""
"IPv4","195.123.228.107",""
"IPv4","195.123.228.161",""
"IPv4","195.123.233.242",""
"IPv4","195.123.237.251",""
"IPv4","195.123.238.164",""
"IPv4","195.123.245.141",""
"IPv4","195.128.103.192",""
"IPv4","195.135.194.134",""
"IPv4","195.144.21.182",""
"IPv4","195.148.124.199",""
"IPv4","195.154.105.170",""
"IPv4","195.154.106.148",""
"IPv4","195.154.118.198",""
"IPv4","195.154.133.113",""
"IPv4","195.154.133.124",""
"IPv4","195.154.156.5",""
"IPv4","195.154.161.5",""
"IPv4","195.154.162.172",""
"IPv4","195.154.163.119",""
"IPv4","195.154.164.243",""
"IPv4","195.154.165.64",""
"IPv4","195.154.181.146",""
"IPv4","195.154.200.129",""
"IPv4","195.154.209.91",""
"IPv4","195.154.235.190",""
"IPv4","195.154.237.147",""
"IPv4","195.154.237.179",""
"IPv4","195.154.240.145",""
"IPv4","195.154.241.125",""
"IPv4","195.154.243.197",""
"IPv4","195.154.250.239",""
"IPv4","195.154.252.88",""
"IPv4","195.154.253.226",""
"IPv4","195.154.255.174",""
"IPv4","195.154.28.200",""
"IPv4","195.16.89.145",""
"IPv4","195.169.125.226",""
"IPv4","195.170.63.164",""
"IPv4","195.176.247.88",""
"IPv4","195.176.3.19",""
"IPv4","195.176.3.20",""
"IPv4","195.176.3.23",""
"IPv4","195.176.3.24",""
"IPv4","195.181.246.105",""
"IPv4","195.189.96.147",""
"IPv4","195.189.96.148",""
"IPv4","195.189.96.152",""
"IPv4","195.201.103.59",""
"IPv4","195.201.113.193",""
"IPv4","195.201.121.3",""
"IPv4","195.201.138.156",""
"IPv4","195.201.141.166",""
"IPv4","195.201.146.85",""
"IPv4","195.201.150.180",""
"IPv4","195.201.160.211",""
"IPv4","195.201.20.82",""
"IPv4","195.201.21.75",""
"IPv4","195.201.22.153",""
"IPv4","195.201.22.234",""
"IPv4","195.201.23.1",""
"IPv4","195.201.26.209",""
"IPv4","195.201.27.159",""
"IPv4","195.201.31.248",""
"IPv4","195.201.39.78",""
"IPv4","195.201.9.37",""
"IPv4","195.201.94.113",""
"IPv4","195.201.95.182",""
"IPv4","195.206.105.217",""
"IPv4","195.228.45.176",""
"IPv4","195.230.168.83",""
"IPv4","195.234.152.86",""
"IPv4","195.251.252.226",""
"IPv4","195.254.134.194",""
"IPv4","195.254.134.242",""
"IPv4","195.28.183.113",""
"IPv4","195.40.181.34",""
"IPv4","195.69.135.67",""
"IPv4","195.71.68.84",""
"IPv4","196.41.123.180",""
"IPv4","197.204.19.120",""
"IPv4","198.100.145.207",""
"IPv4","198.100.155.148",""
"IPv4","198.12.71.94",""
"IPv4","198.13.54.184",""
"IPv4","198.148.81.167",""
"IPv4","198.16.109.31",""
"IPv4","198.16.70.10",""
"IPv4","198.16.92.157",""
"IPv4","198.167.223.38",""
"IPv4","198.167.223.44",""
"IPv4","198.167.223.96",""
"IPv4","198.180.150.9",""
"IPv4","198.199.118.134",""
"IPv4","198.199.118.232",""
"IPv4","198.199.90.51",""
"IPv4","198.199.96.39",""
"IPv4","198.211.103.103",""
"IPv4","198.211.122.191",""
"IPv4","198.23.156.50",""
"IPv4","198.23.161.150",""
"IPv4","198.245.50.175",""
"IPv4","198.251.89.219",""
"IPv4","198.27.64.215",""
"IPv4","198.27.66.209",""
"IPv4","198.27.81.192",""
"IPv4","198.46.153.51",""
"IPv4","198.46.248.36",""
"IPv4","198.50.135.213",""
"IPv4","198.50.147.70",""
"IPv4","198.50.200.129",""
"IPv4","198.50.200.131",""
"IPv4","198.50.211.194",""
"IPv4","198.71.81.66",""
"IPv4","198.74.56.191",""
"IPv4","198.74.57.57",""
"IPv4","198.74.58.16",""
"IPv4","198.74.61.51",""
"IPv4","198.96.155.3",""
"IPv4","198.96.155.9",""
"IPv4","198.98.50.112",""
"IPv4","198.98.50.201",""
"IPv4","198.98.51.156",""
"IPv4","198.98.53.79",""
"IPv4","198.98.55.108",""
"IPv4","198.98.56.149",""
"IPv4","198.98.57.155",""
"IPv4","198.98.58.135",""
"IPv4","198.98.59.161",""
"IPv4","198.98.60.40",""
"IPv4","198.98.61.249",""
"IPv4","198.98.61.88",""
"IPv4","198.98.62.56",""
"IPv4","199.115.114.70",""
"IPv4","199.127.226.150",""
"IPv4","199.127.226.61",""
"IPv4","199.15.250.210",""
"IPv4","199.184.246.250",""
"IPv4","199.187.161.87",""
"IPv4","199.19.225.161",""
"IPv4","199.193.14.77",""
"IPv4","199.193.14.86",""
"IPv4","199.195.144.111",""
"IPv4","199.195.248.177",""
"IPv4","199.195.250.77",""
"IPv4","199.195.251.251",""
"IPv4","199.195.252.6",""
"IPv4","199.195.252.86",""
"IPv4","199.202.76.131",""
"IPv4","199.231.85.122",""
"IPv4","199.241.29.223",""
"IPv4","199.247.20.188",""
"IPv4","199.247.21.157",""
"IPv4","199.247.6.158",""
"IPv4","199.249.230.100",""
"IPv4","199.249.230.101",""
"IPv4","199.249.230.102",""
"IPv4","199.249.230.103",""
"IPv4","199.249.230.104",""
"IPv4","199.249.230.105",""
"IPv4","199.249.230.106",""
"IPv4","199.249.230.107",""
"IPv4","199.249.230.108",""
"IPv4","199.249.230.109",""
"IPv4","199.249.230.110",""
"IPv4","199.249.230.111",""
"IPv4","199.249.230.112",""
"IPv4","199.249.230.113",""
"IPv4","199.249.230.114",""
"IPv4","199.249.230.115",""
"IPv4","199.249.230.116",""
"IPv4","199.249.230.117",""
"IPv4","199.249.230.118",""
"IPv4","199.249.230.119",""
"IPv4","199.249.230.120",""
"IPv4","199.249.230.121",""
"IPv4","199.249.230.122",""
"IPv4","199.249.230.123",""
"IPv4","199.249.230.64",""
"IPv4","199.249.230.65",""
"IPv4","199.249.230.66",""
"IPv4","199.249.230.67",""
"IPv4","199.249.230.68",""
"IPv4","199.249.230.69",""
"IPv4","199.249.230.70",""
"IPv4","199.249.230.71",""
"IPv4","199.249.230.72",""
"IPv4","199.249.230.73",""
"IPv4","199.249.230.74",""
"IPv4","199.249.230.75",""
"IPv4","199.249.230.76",""
"IPv4","199.249.230.77",""
"IPv4","199.249.230.78",""
"IPv4","199.249.230.79",""
"IPv4","199.249.230.80",""
"IPv4","199.249.230.81",""
"IPv4","199.249.230.82",""
"IPv4","199.249.230.83",""
"IPv4","199.249.230.84",""
"IPv4","199.249.230.85",""
"IPv4","199.249.230.86",""
"IPv4","199.249.230.87",""
"IPv4","199.249.230.88",""
"IPv4","199.249.230.89",""
"IPv4","199.254.238.44",""
"IPv4","199.255.223.88",""
"IPv4","199.58.81.140",""
"IPv4","199.87.154.255",""
"IPv4","2.110.219.47",""
"IPv4","2.111.86.204",""
"IPv4","2.137.20.63",""
"IPv4","2.137.215.182",""
"IPv4","2.181.238.135",""
"IPv4","2.200.95.117",""
"IPv4","2.201.205.205",""
"IPv4","2.203.128.216",""
"IPv4","2.203.229.179",""
"IPv4","2.205.241.189",""
"IPv4","2.205.66.41",""
"IPv4","2.206.58.125",""
"IPv4","2.230.164.254",""
"IPv4","2.32.63.197",""
"IPv4","2.44.194.55",""
"IPv4","2.56.241.243",""
"IPv4","2.60.67.195",""
"IPv4","2.87.222.236",""
"IPv4","2.93.234.85",""
"IPv4","200.122.181.101",""
"IPv4","200.122.181.2",""
"IPv4","200.122.181.78",""
"IPv4","200.129.132.18",""
"IPv4","200.25.22.180",""
"IPv4","200.25.22.184",""
"IPv4","200.25.22.185",""
"IPv4","200.52.55.54",""
"IPv4","200.94.194.224",""
"IPv4","200.98.136.76",""
"IPv4","200.98.137.240",""
"IPv4","200.98.140.110",""
"IPv4","200.98.146.219",""
"IPv4","200.98.161.148",""
"IPv6","2001:470:1:841:1:0:20:c00",""
"IPv6","2001:470:7:b74::2",""
"IPv6","2001:470:8:bf8:e3f0:d941:2f74:37ae",""
"IPv6","2001:470:8:bf8:fdcb:1437:e730:f29d",""
"IPv6","2001:470:d:6dd:11::beef",""
"IPv6","2001:470:26:af9::abcd",""
"IPv6","2001:470:27:28e::2",""
"IPv6","2001:470:28:365::6",""
"IPv6","2001:470:28:4a6::7",""
"IPv6","2001:470:28:704::1",""
"IPv6","2001:470:28:872::44",""
"IPv6","2001:470:6e:80d::2",""
"IPv6","2001:470:71:281::1",""
"IPv6","2001:470:142:5::48",""
"IPv6","2001:470:1f04:c03::2",""
"IPv6","2001:470:1f04:d9a::2",""
"IPv6","2001:470:1f05:94c:20c:29ff:fe52:f53c",""
"IPv6","2001:470:1f07:550:7012::1",""
"IPv6","2001:470:1f08:d10::2",""
"IPv6","2001:470:1f0a:716::2",""
"IPv6","2001:470:1f0b:524::443",""
"IPv6","2001:470:1f15:325:f66d:4ff:fee7:954c",""
"IPv6","2001:470:1f15:13c3::1",""
"IPv6","2001:470:6d29::24",""
"IPv6","2001:470:7750:42::10",""
"IPv6","2001:470:7750:42::20",""
"IPv6","2001:470:7750:42::30",""
"IPv6","2001:470:b130:22::10",""
"IPv6","2001:470:b130:22::20",""
"IPv6","2001:470:b304:2::51:1",""
"IPv6","2001:470:b6b5:1::233",""
"IPv6","2001:470:ca94:32::10",""
"IPv6","2001:470:ca94:32::20",""
"IPv6","2001:470:ca94:32::30",""
"IPv6","2001:470:ca94:32::40",""
"IPv6","2001:470:ce1a:2::c0a8:c833",""
"IPv6","2001:470:ce1a:2::c0a8:c834",""
"IPv6","2001:470:dc64:108::2",""
"IPv6","2001:470:ddc1:20:e05c:32ff:fe58:a31f",""
"IPv6","2001:470:deb8:a5::2",""
"IPv6","2001:470:dfc4::1",""
"IPv6","2001:550:3d05:156::100",""
"IPv6","2001:559:800c:1900::5a02",""
"IPv6","2001:610:510:115:192:42:115:101",""
"IPv6","2001:610:510:115:192:42:115:102",""
"IPv6","2001:610:510:184:195:169:125:226",""
"IPv6","2001:620:20d0::19",""
"IPv6","2001:620:20d0::20",""
"IPv6","2001:620:20d0::23",""
"IPv6","2001:620:20d0::24",""
"IPv6","2001:628:200a:f001:20::146",""
"IPv6","2001:630:212:2a8:a6bf:1ff:fe25:b961",""
"IPv6","2001:638:501:4185:250:56ff:fe85:bc64",""
"IPv6","2001:638:708:30c8::65",""
"IPv6","2001:638:a000:4140::ffff:188",""
"IPv6","2001:638:a000:4140::ffff:189",""
"IPv6","2001:648:2ffc:108:dcdb:eeff:fed8:9f",""
"IPv6","2001:648:2ffc:1225:a800:4ff:fe0c:28b",""
"IPv6","2001:648:2ffc:1225:a800:4ff:fe20:9a67",""
"IPv6","2001:648:2ffc:1225:a800:aff:fece:1542",""
"IPv6","2001:648:2ffe:501:cc00:11ff:fe4b:4ba5",""
"IPv6","2001:678:220::5",""
"IPv6","2001:678:230:2132:192:42:132:106",""
"IPv6","2001:678:230:3028:192:87:28:28",""
